2022/12/17 12:21:20.000 AM - 2022/12/17 12:21:30.000 AM,6872.097,0.5560764,8.337963,1.0185186,10.050926,3.2889628
2022/12/17 12:21:30.000 AM - 2022/12/17 12:21:40.000 AM,6872.097,0.5560764,8.337963,1.0185186,10.050926,3.2129629
2022/12/17 12:21:40.000 AM - 2022/12/17 12:21:50.000 AM,6872.097,0.5560764,8.285533,1.0185186,9.4973755,3.2129629
2022/12/17 12:21:50.000 AM - 2022/12/17 12:22:00.000 AM,6872.097,0.5560764,8.337963,1.3545185,9.046296,3.2129629
2022/12/17 12:22:00.000 AM - 2022/12/17 12:22:10.000 AM,6872.1147,0.5560764,8.337963,2.0555556,9.046296,3.682963
2022/12/17 12:22:10.000 AM - 2022/12/17 12:22:20.000 AM,6872.403,0.5553303,8.337963,2.0555556,8.631384,4.212963
2022/12/17 12:22:20.000 AM - 2022/12/17 12:22:30.000 AM,6872.403,0.5548958,7.4960833,2.0555556,9.046296,4.212963
2022/12/17 12:22:30.000 AM - 2022/12/17 12:22:40.000 AM,6872.403,0.5548958,7.3333335,2.0555556,9.046296,4.212963
2022/12/17 12:22:40.000 AM - 2022/12/17 12:22:50.000 AM,6872.403,0.5548958,7.3333335,1.726537,9.83694,4.212963
2022/12/17 12:22:50.000 AM - 2022/12/17 12:23:00.000 AM,6872.403,0.5548958,7.3333335,1.0462962,10.050926,3.582963
2022/12/17 12:23:00.000 AM - 2022/12/17 12:23:10.000 AM,6872.403,0.5548958,7.3333335,1.0462962,10.050926,3.2129629
2022/12/17 12:23:10.000 AM - 2022/12/17 12:23:20.000 AM,6880.732,0.5544115,7.155898,1.0462962,10.050926,3.2129629
2022/12/17 12:23:20.000 AM - 2022/12/17 12:23:30.000 AM,6881.2637,0.5540278,7.351852,1.1568055,9.76762,3.2129629
2022/12/17 12:23:30.000 AM - 2022/12/17 12:23:40.000 AM,6881.2637,0.5540278,7.351852,2.050926,9.046296,3.3979628
2022/12/17 12:23:40.000 AM - 2022/12/17 12:23:50.000 AM,6881.2637,0.5540278,7.351852,2.050926,9.046296,4.212963
2022/12/17 12:23:50.000 AM - 2022/12/17 12:24:00.000 AM,6881.2637,0.5540278,7.351852,2.050926,9.046296,4.212963
2022/12/17 12:24:00.000 AM - 2022/12/17 12:24:10.000 AM,6881.2637,0.5540278,7.351852,2.050926,9.046296,5.1583195
2022/12/17 12:24:10.000 AM - 2022/12/17 12:24:20.000 AM,6874.74,0.5540781,7.356463,2.050926,9.854019,4.9443336
2022/12/17 12:24:20.000 AM - 2022/12/17 12:24:30.000 AM,6873.625,0.5541319,7.365741,1.3004676,10.050926,4.212963
2022/12/17 12:24:30.000 AM - 2022/12/17 12:24:40.000 AM,6873.625,0.5541319,7.365741,1.0462962,10.330214,3.510963
2022/12/17 12:24:40.000 AM - 2022/12/17 12:24:50.000 AM,6873.625,0.5541319,7.338264,1.0462962,11.055555,3.2129629
2022/12/17 12:24:50.000 AM - 2022/12/17 12:25:00.000 AM,6873.625,0.5541319,7.077551,1.0462962,10.180523,3.2129629
2022/12/17 12:25:00.000 AM - 2022/12/17 12:25:10.000 AM,6873.625,0.5541319,6.8093333,1.5707129,10.050926,3.2129629
2022/12/17 12:25:10.000 AM - 2022/12/17 12:25:20.000 AM,6878.1924,0.5545857,6.590653,2.050926,9.219092,3.959963
2022/12/17 12:25:20.000 AM - 2022/12/17 12:25:30.000 AM,6879.278,0.55527776,6.770704,2.050926,9.046296,4.212963
2022/12/17 12:25:30.000 AM - 2022/12/17 12:25:40.000 AM,6879.278,0.55527776,6.865616,2.050926,9.421023,4.875037
2022/12/17 12:25:40.000 AM - 2022/12/17 12:25:50.000 AM,6879.278,0.55527776,6.8033657,2.050926,10.050926,5.2222223
2022/12/17 12:25:50.000 AM - 2022/12/17 12:26:00.000 AM,6879.278,0.55527776,6.815241,1.9802778,10.201621,4.7058425
2022/12/17 12:26:00.000 AM - 2022/12/17 12:26:10.000 AM,6879.278,0.55527776,7.031551,1.0416666,10.701926,4.183278
2022/12/17 12:26:10.000 AM - 2022/12/17 12:26:20.000 AM,6885.4106,0.5559509,6.3333335,1.0416666,10.89381,3.2083333
2022/12/17 12:26:20.000 AM - 2022/12/17 12:26:30.000 AM,6887.222,0.55715275,6.3333335,1.0416666,10.386473,3.2083333
2022/12/17 12:26:30.000 AM - 2022/12/17 12:26:40.000 AM,6887.222,0.55715275,6.376926,1.0416666,10.050926,3.2083333
2022/12/17 12:26:40.000 AM - 2022/12/17 12:26:50.000 AM,6887.222,0.55715275,6.6609397,1.1450833,9.413991,3.2083333
2022/12/17 12:26:50.000 AM - 2022/12/17 12:27:00.000 AM,6887.222,0.55715275,7.0404677,2.0555556,9.046296,4.2085094
2022/12/17 12:27:00.000 AM - 2022/12/17 12:27:10.000 AM,6887.222,0.55715275,6.749236,2.0555556,9.046296,4.4597087
2022/12/17 12:27:10.000 AM - 2022/12/17 12:27:20.000 AM,6883.2183,0.5563896,6.5726805,2.0555556,9.046296,5.2222223
2022/12/17 12:27:20.000 AM - 2022/12/17 12:27:30.000 AM,6881.722,0.55472225,6.698403,2.0555556,9.750542,5.2222223
2022/12/17 12:27:30.000 AM - 2022/12/17 12:27:40.000 AM,6881.722,0.55472225,6.9867916,1.5786667,10.050926,4.736986
2022/12/17 12:27:40.000 AM - 2022/12/17 12:27:50.000 AM,6881.722,0.55472225,6.4808846,1.0277778,10.050926,4.1509814
2022/12/17 12:27:50.000 AM - 2022/12/17 12:28:00.000 AM,6881.722,0.55472225,6.337963,1.0277778,10.050926,3.2083333
2022/12/17 12:28:00.000 AM - 2022/12/17 12:28:10.000 AM,6881.722,0.55472225,6.337963,1.0277778,10.050926,3.2083333
2022/12/17 12:28:10.000 AM - 2022/12/17 12:28:20.000 AM,6883.5947,0.5546906,6.6973104,1.0277778,9.780681,3.2083333
2022/12/17 12:28:20.000 AM - 2022/12/17 12:28:30.000 AM,6884.472,0.5545833,6.682116,1.3020416,9.046296,3.2083333
2022/12/17 12:28:30.000 AM - 2022/12/17 12:28:40.000 AM,6884.472,0.5545833,6.868528,2.0324075,8.808199,4.204926
2022/12/17 12:28:40.000 AM - 2022/12/17 12:28:50.000 AM,6884.472,0.5545833,6.529426,2.0324075,8.688648,4.212963
2022/12/17 12:28:50.000 AM - 2022/12/17 12:29:00.000 AM,6884.472,0.5545833,6.632616,2.0324075,8.752944,4.883051
2022/12/17 12:29:00.000 AM - 2022/12/17 12:29:10.000 AM,6884.472,0.5545833,6.7093244,2.0324075,9.046296,5.2175927
2022/12/17 12:29:10.000 AM - 2022/12/17 12:29:20.000 AM,6882.034,0.55438673,6.7747455,1.6311111,9.410976,4.6700697
2022/12/17 12:29:20.000 AM - 2022/12/17 12:29:30.000 AM,6880.8057,0.5532986,6.938537,1.0138888,10.050926,3.884963
2022/12/17 12:29:30.000 AM - 2022/12/17 12:29:40.000 AM,6880.8057,0.5532986,6.7496066,1.0138888,10.050926,3.2129629
2022/12/17 12:29:40.000 AM - 2022/12/17 12:29:50.000 AM,6880.8057,0.5532986,7.221264,1.0138888,9.500389,3.2129629
2022/12/17 12:29:50.000 AM - 2022/12/17 12:30:00.000 AM,6880.8057,0.5532986,6.8667827,1.0138888,9.046296,3.2129629
2022/12/17 12:30:00.000 AM - 2022/12/17 12:30:10.000 AM,6880.8057,0.5532986,6.6235046,1.4151852,8.844366,3.2129629
2022/12/17 12:30:10.000 AM - 2022/12/17 12:30:20.000 AM,6880.0713,0.5532986,7.1081853,2.0324075,8.666546,3.8358333
2022/12/17 12:30:20.000 AM - 2022/12/17 12:30:30.000 AM,6879.5835,0.5523836,6.6597595,2.0324075,8.041667,4.2175927
2022/12/17 12:30:30.000 AM - 2022/12/17 12:30:40.000 AM,6879.5835,0.55236113,6.7188797,2.0324075,8.702713,4.2175927
2022/12/17 12:30:40.000 AM - 2022/12/17 12:30:50.000 AM,6879.5835,0.55236113,6.7635045,2.0324075,9.046296,4.2175927
2022/12/17 12:30:50.000 AM - 2022/12/17 12:31:00.000 AM,6879.5835,0.55236113,7.281125,1.4601575,9.272338,4.2175927
2022/12/17 12:31:00.000 AM - 2022/12/17 12:31:10.000 AM,6879.5835,0.55236113,7.365741,1.0231482,9.5275135,3.9595926
